"voter_id","county","age","gender"
"887","Kitsap","65 and over","Female"
"888","Clark","18-24","Male"
"889","Pierce","65 and over","Female"
"890","Spokane","45-54","Male"
"891","Cowlitz","45-54","Male"
"892","Pierce","25-34","Female"
"893","King","65 and over","Male"
"894","Lincoln","55-64","Female"
"895","Pierce","55-64","Female"
"896","Spokane","65 and over","Female"
"897","Kitsap","55-64","Male"
"898","Pierce","65 and over","Male"
"899","King","35-44","Male"
"900","Skagit","65 and over","Male"
"901","Spokane","65 and over","Female"
"902","Clark","65 and over","Male"
"903","Pierce","35-44","Female"
"904","Clark","35-44","Female"
"905","King","35-44","Male"
"906","Skagit","55-64","Male"
"907","King","25-34","Female"
"908","Clark","35-44","Female"
"909","Kitsap","65 and over","Male"
"910","King","35-44","Male"
"911","Cowlitz","35-44","Female"
"912","Snohomish","25-34","Female"
"913","Kitsap","25-34","Male"
"914","Benton","45-54","Female"
"915","King","65 and over","Female"
"916","Thurston","65 and over","Male"
"917","Thurston","25-34","Female"
"918","Clark","25-34","Male"
"919","Kitsap","25-34","Male"
"920","King","25-34","Female"
"921","Clark","55-64","Male"
"922","Okanogan","65 and over","Male"
"923","Pierce","25-34","Male"
"924","King","65 and over","Male"
"925","King","45-54","Male"
"926","Grant","18-24","Male"
"927","Whatcom","55-64","Female"
"928","Spokane","65 and over","Female"
"929","Spokane","65 and over","Male"
"930","Snohomish","55-64","Male"
"931","Snohomish","25-34","Female"
"932","Franklin","65 and over","Female"
"933","Snohomish","65 and over","Male"
"934","Douglas","25-34","Female"
"935","Whatcom","55-64","Male"
"936","Snohomish","25-34","Male"
"937","King","35-44","Female"
"938","Stevens","18-24","Female"
"939","Benton","25-34","Female"
"940","Snohomish","45-54","Female"
"941","King","25-34","Female"
"942","Snohomish","55-64","Female"
"943","Skagit","35-44","Male"
"944","Island","65 and over","Female"
"945","Franklin","55-64","Male"
"946","Spokane","55-64","Male"
"947","King","18-24","Male"
"948","King","25-34","Male"
"949","Pierce","65 and over","Female"
"950","Jefferson","35-44","Unknown/Other"
"951","Kitsap","35-44","Male"
"952","King","35-44","Female"
"953","Pierce","18-24","Male"
"954","Yakima","25-34","Male"
"955","King","55-64","Female"
"956","Snohomish","65 and over","Female"
"957","Mason","18-24","Male"
"958","Kitsap","45-54","Male"
"959","Whatcom","55-64","Male"
"960","Snohomish","55-64","Female"
"961","Clark","45-54","Male"
"962","Pierce","65 and over","Male"
"963","King","65 and over","Male"
"964","Clark","18-24","Male"
"965","Yakima","55-64","Male"
"966","Lewis","55-64","Male"
"967","Okanogan","35-44","Female"
"968","Thurston","45-54","Female"
"969","King","25-34","Male"
"970","Jefferson","65 and over","Female"
"971","Snohomish","65 and over","Female"
"972","King","65 and over","Female"
"973","Snohomish","65 and over","Male"
"974","King","45-54","Male"
"975","Island","65 and over","Female"
"976","King","35-44","Female"
"977","King","55-64","Female"
"978","Thurston","18-24","Male"
"979","King","65 and over","Male"
"980","Thurston","55-64","Female"
"981","Spokane","55-64","Male"
"982","Pierce","18-24","Male"
"983","King","65 and over","Unknown/Other"
"984","Clark","35-44","Male"
"985","Island","45-54","Female"
"986","Pierce","45-54","Male"
"987","Benton","65 and over","Male"
"988","Clark","35-44","Female"
"989","King","45-54","Male"
"990","King","65 and over","Unknown/Other"
"991","Snohomish","25-34","Female"
"992","Snohomish","25-34","Female"
"993","King","18-24","Female"
"994","King","18-24","Male"
"995","Clallam","55-64","Female"
"996","San Juan","45-54","Male"
"997","King","65 and over","Male"
"998","Snohomish","55-64","Female"
"999","Clark","45-54","Male"
"1000","Asotin","55-64","Female"
"1001","Snohomish","65 and over","Female"
"1002","Kitsap","65 and over","Female"
"1003","Clark","35-44","Female"
"1004","King","55-64","Female"
"1005","King","35-44","Male"
"1006","King","45-54","Male"
"1007","Chelan","65 and over","Male"
"1008","King","65 and over","Male"
"1009","Snohomish","65 and over","Male"
"1010","Snohomish","55-64","Male"
"1011","Pierce","65 and over","Male"
"1012","Clark","25-34","Female"
"1013","Pierce","65 and over","Male"
"1014","King","55-64","Male"
"1015","King","35-44","Male"
"1016","King","35-44","Female"
"1017","Pierce","65 and over","Female"
"1018","Adams","65 and over","Female"
"1019","Clark","35-44","Female"
"1020","Kitsap","45-54","Female"
"1021","Douglas","35-44","Male"
"1022","Snohomish","65 and over","Male"
"1023","Pierce","18-24","Male"
"1024","King","35-44","Female"
"1025","Snohomish","45-54","Male"
"1026","Klickitat","55-64","Male"
"1027","Pierce","55-64","Male"
"1028","Snohomish","35-44","Female"
"1029","Thurston","55-64","Male"
"1030","Pierce","25-34","Female"
"1031","Franklin","55-64","Male"
"1032","Snohomish","35-44","Male"
"1033","King","65 and over","Unknown/Other"
"1034","Clark","25-34","Female"
"1035","Kitsap","45-54","Female"
"1036","King","35-44","Male"
"1037","King","65 and over","Male"
"1038","Grays Harbor","25-34","Female"
"1039","Whatcom","55-64","Male"
"1040","Clark","25-34","Male"
"1041","King","55-64","Male"
"1042","Kitsap","35-44","Male"
"1043","Yakima","35-44","Male"
"1044","King","35-44","Female"
"1045","Benton","65 and over","Female"
"1046","Thurston","65 and over","Female"
"1047","King","35-44","Female"
"1048","Whatcom","65 and over","Female"
"1049","Snohomish","35-44","Female"
"1050","King","65 and over","Female"
"1051","King","25-34","Female"
"1052","Wahkiakum","18-24","Female"
"1053","Whatcom","35-44","Female"
"1054","Kitsap","25-34","Male"
"1055","Yakima","45-54","Female"
"1056","Skagit","25-34","Male"
"1057","King","45-54","Male"
"1058","King","25-34","Female"
"1059","King","65 and over","Male"
"1060","King","35-44","Male"
"1061","King","35-44","Male"
"1062","Thurston","35-44","Male"
"1063","Snohomish","45-54","Male"
"1064","King","25-34","Female"
"1065","Clark","35-44","Male"
"1066","King","18-24","Female"
"1067","Spokane","35-44","Female"
"1068","Thurston","45-54","Male"
"1069","Pierce","45-54","Male"
"1070","King","65 and over","Female"
"1071","Clark","35-44","Female"
"1072","King","65 and over","Male"
"1073","King","35-44","Male"
"1074","Thurston","45-54","Male"
"1075","Snohomish","35-44","Male"
"1076","Spokane","55-64","Male"
"1077","Pierce","55-64","Female"
"1078","Grays Harbor","65 and over","Female"
"1079","Spokane","45-54","Male"
"1080","Yakima","45-54","Male"
"1081","Pierce","45-54","Male"
"1082","Pierce","35-44","Female"
"1083","Chelan","35-44","Male"
"1084","Pierce","65 and over","Male"
"1085","King","25-34","Male"
"1086","King","25-34","Female"
"1087","King","65 and over","Male"
"1088","Pierce","45-54","Female"
"1089","Clark","25-34","Female"
"1090","Benton","55-64","Female"
"1091","King","55-64","Female"
"1092","Benton","35-44","Male"
"1093","Pierce","18-24","Female"
"1094","King","35-44","Male"
"1095","Kittitas","65 and over","Male"
"1096","Snohomish","25-34","Female"
"1097","Yakima","35-44","Male"
"1098","Douglas","55-64","Female"
"1099","Snohomish","35-44","Female"
"1100","King","25-34","Male"
"1101","Mason","35-44","Female"
"1102","Spokane","18-24","Female"
"1103","King","45-54","Female"
"1104","King","55-64","Female"
"1105","Benton","35-44","Female"
"1106","Spokane","65 and over","Male"
"1107","Grays Harbor","55-64","Female"
"1108","King","25-34","Male"
"1109","King","25-34","Female"
"1110","King","35-44","Female"
"1111","Snohomish","35-44","Male"
"1112","King","35-44","Male"
"1113","Spokane","45-54","Male"
"1114","King","18-24","Male"
"1115","Kitsap","45-54","Female"
"1116","Skagit","45-54","Male"
"1117","Snohomish","45-54","Male"
"1118","Spokane","65 and over","Male"
"1119","Clark","45-54","Female"
"1120","Pierce","65 and over","Female"
"1121","Spokane","25-34","Female"
"1122","King","35-44","Male"
"1123","King","45-54","Female"
"1124","Yakima","25-34","Male"
"1125","Benton","65 and over","Female"
"1126","King","65 and over","Unknown/Other"
"1127","Skagit","35-44","Male"
"1128","King","25-34","Male"
"1129","Yakima","18-24","Female"
"1130","Pierce","18-24","Female"
"1131","Benton","65 and over","Female"
"1132","Spokane","25-34","Male"
"1133","Pierce","35-44","Female"
"1134","Thurston","65 and over","Female"
"1135","King","55-64","Male"
"1136","Spokane","45-54","Male"
"1137","Skagit","35-44","Female"
"1138","Grant","18-24","Female"
"1139","Snohomish","35-44","Male"
"1140","Snohomish","45-54","Female"
"1141","Kitsap","35-44","Female"
"1142","Kitsap","55-64","Male"
"1143","Klickitat","55-64","Female"
"1144","Clark","55-64","Female"
"1145","King","55-64","Male"
"1146","Thurston","55-64","Female"
"1147","Pierce","18-24","Male"
"1148","Snohomish","35-44","Female"
"1149","King","35-44","Female"
"1150","Clark","25-34","Male"
"1151","King","25-34","Female"
"1152","Grant","65 and over","Female"
"1153","Snohomish","45-54","Unknown/Other"
"1154","Grant","25-34","Female"
"1155","King","25-34","Male"
"1156","Pierce","65 and over","Female"
"1157","King","18-24","Female"
"1158","Kitsap","18-24","Male"
"1159","Clark","55-64","Male"
"1160","Pierce","65 and over","Female"
"1161","Whatcom","65 and over","Female"
"1162","Whatcom","35-44","Female"
"1163","Kitsap","65 and over","Female"
"1164","King","55-64","Female"
"1165","Chelan","65 and over","Female"
"1166","King","55-64","Male"
"1167","Snohomish","55-64","Male"
"1168","King","35-44","Male"
"1169","Pacific","55-64","Male"
"1170","Pierce","65 and over","Female"
"1171","King","45-54","Female"
"1172","Snohomish","25-34","Male"
"1173","Franklin","45-54","Male"
"1174","King","25-34","Male"
"1175","Snohomish","35-44","Male"
"1176","Snohomish","35-44","Male"
"1177","Cowlitz","65 and over","Female"
"1178","King","55-64","Female"
"1179","King","55-64","Male"
"1180","King","65 and over","Male"
"1181","King","35-44","Female"
"1182","Whatcom","65 and over","Male"
"1183","Snohomish","65 and over","Male"
"1184","Spokane","35-44","Male"
"1185","King","65 and over","Male"
"1186","King","65 and over","Male"
"1187","King","65 and over","Female"
"1188","King","55-64","Male"
"1189","Snohomish","65 and over","Female"
"1190","Spokane","25-34","Male"
"1191","King","25-34","Female"
"1192","Yakima","35-44","Female"
"1193","Thurston","25-34","Female"
"1194","Clark","65 and over","Female"
"1195","Ferry","35-44","Male"
"1196","Snohomish","25-34","Male"
"1197","Snohomish","65 and over","Female"
"1198","Spokane","45-54","Male"
"1199","Benton","18-24","Male"
"1200","Clark","25-34","Male"
"1201","Cowlitz","25-34","Female"
"1202","Yakima","25-34","Male"
"1203","Kittitas","65 and over","Male"
"1204","Jefferson","65 and over","Female"
"1205","Kitsap","45-54","Male"
"1206","King","35-44","Female"
"1207","King","55-64","Female"
"1208","Yakima","18-24","Male"
"1209","Spokane","18-24","Male"
"1210","Mason","65 and over","Male"
"1211","Grays Harbor","55-64","Unknown/Other"
"1212","King","65 and over","Male"
"1213","Pierce","35-44","Male"
"1214","Clark","45-54","Female"
"1215","King","65 and over","Male"
"1216","Pierce","25-34","Male"
"1217","Franklin","35-44","Male"
"1218","Franklin","25-34","Male"
"1219","King","65 and over","Male"
"1220","Pierce","45-54","Male"
"1221","Snohomish","65 and over","Male"
"1222","King","25-34","Female"
"1223","Kitsap","25-34","Male"
"1224","Kitsap","55-64","Female"
"1225","King","35-44","Female"
"1226","Clark","65 and over","Male"
"1227","Adams","18-24","Male"
"1228","Yakima","45-54","Male"
"1229","Yakima","45-54","Female"
"1230","Pierce","65 and over","Female"
"1231","Snohomish","35-44","Male"
"1232","Thurston","45-54","Female"
"1233","King","55-64","Male"
"1234","King","65 and over","Female"
"1235","King","18-24","Female"
"1236","King","45-54","Male"
"1237","Thurston","45-54","Male"
"1238","King","35-44","Male"
"1239","Benton","18-24","Female"
"1240","Spokane","65 and over","Female"
"1241","Spokane","35-44","Female"
"1242","Kittitas","55-64","Female"
"1243","Kitsap","65 and over","Female"
"1244","Snohomish","55-64","Male"
"1245","Spokane","25-34","Male"
"1246","King","45-54","Female"
"1247","Lewis","65 and over","Female"
"1248","Pierce","55-64","Male"
"1249","King","35-44","Female"
"1250","King","65 and over","Female"
"1251","King","45-54","Male"
"1252","King","65 and over","Male"
"1253","Cowlitz","45-54","Male"
"1254","Whatcom","65 and over","Female"
"1255","Snohomish","45-54","Female"
"1256","Thurston","25-34","Male"
"1257","Pierce","18-24","Male"
"1258","Kitsap","25-34","Male"
"1259","Lewis","25-34","Male"
"1260","King","35-44","Male"
"1261","Clark","25-34","Male"
"1262","Kitsap","65 and over","Female"
"1263","Thurston","35-44","Female"
"1264","Yakima","65 and over","Male"
"1265","Snohomish","65 and over","Female"
"1266","Mason","65 and over","Female"
"1267","Thurston","25-34","Female"
"1268","Kitsap","65 and over","Female"
"1269","Chelan","35-44","Male"
"1270","King","65 and over","Male"
"1271","Snohomish","25-34","Male"
"1272","King","25-34","Male"
"1273","Yakima","35-44","Female"
"1274","Spokane","65 and over","Female"
"1275","Pierce","55-64","Male"
"1276","King","25-34","Female"
"1277","Thurston","35-44","Male"
"1278","Pierce","25-34","Female"
"1279","King","55-64","Male"
"1280","Benton","35-44","Female"
"1281","King","35-44","Male"
"1282","Pierce","25-34","Male"
"1283","Benton","65 and over","Female"
"1284","King","65 and over","Female"
"1285","Thurston","25-34","Male"
"1286","Kitsap","65 and over","Female"
"1287","Kitsap","65 and over","Male"
"1288","Kitsap","65 and over","Female"
"1289","Kittitas","45-54","Male"
"1290","King","65 and over","Female"
"1291","Kittitas","35-44","Male"
"1292","Spokane","65 and over","Female"
"1293","Stevens","55-64","Female"
"1294","Spokane","18-24","Female"
"1295","Skagit","18-24","Male"
"1296","Thurston","18-24","Female"
"1297","Whatcom","45-54","Male"
"1298","Spokane","35-44","Female"
"1299","King","35-44","Male"
"1300","Pierce","45-54","Female"
"1301","Kitsap","65 and over","Female"
"1302","King","45-54","Male"
"1303","Pierce","35-44","Male"
"1304","Snohomish","25-34","Male"
"1305","King","65 and over","Female"
"1306","King","55-64","Male"
"1307","Spokane","25-34","Female"
"1308","Clark","45-54","Female"
"1309","King","55-64","Male"
"1310","Kitsap","55-64","Female"
"1311","Grant","18-24","Male"
"1312","Thurston","25-34","Female"
"1313","Whatcom","65 and over","Male"
"1314","Snohomish","35-44","Male"
"1315","Spokane","65 and over","Female"
"1316","King","18-24","Male"
"1317","Clark","55-64","Female"
"1318","Pierce","65 and over","Female"
"1319","King","55-64","Female"
"1320","Snohomish","65 and over","Male"
"1321","King","65 and over","Male"
"1322","Thurston","55-64","Male"
"1323","Pierce","35-44","Male"
"1324","Skagit","65 and over","Male"
"1325","Benton","18-24","Male"
"1326","Kitsap","45-54","Male"
"1327","Clallam","65 and over","Female"
"1328","King","18-24","Female"
"1329","Clallam","35-44","Female"
"1330","Snohomish","35-44","Female"
"1331","Snohomish","45-54","Female"
"1332","Snohomish","45-54","Female"
"1333","Chelan","65 and over","Male"
"1334","Skagit","55-64","Female"
"1335","Snohomish","18-24","Female"
"1336","Mason","65 and over","Male"
"1337","King","35-44","Female"
"1338","Clallam","35-44","Male"
"1339","Snohomish","45-54","Female"
"1340","King","65 and over","Male"
"1341","Snohomish","65 and over","Female"
"1342","Jefferson","25-34","Female"
"1343","Spokane","45-54","Male"
"1344","King","25-34","Male"
"1345","Spokane","25-34","Female"
"1346","Clark","65 and over","Male"
"1347","King","25-34","Female"
"1348","Cowlitz","55-64","Female"
"1349","Pend Oreille","45-54","Female"
"1350","King","45-54","Female"
"1351","Pierce","18-24","Male"
"1352","Island","65 and over","Male"
"1353","Benton","55-64","Male"
